"OrthoGroup" "Asp"
"OG0000393" "Potra2n4c9415"
"OG0000393" "Potra2n4c9753"
"OG0000393" "Potra2n9c19156"
"OG0000393" "Potra2n9c19157"
"OG0000393" "Potra2n9c19159"
"OG0000393" "Potra2n9c19161"
"OG0000464" "Potra2n10c21992"
"OG0000464" "Potra2n10c21994"
"OG0000464" "Potra2n10c21994"
"OG0000585" "Potra2n11c22822"
"OG0000585" "Potra2n11c22823"
"OG0000585" "Potra2n11c22824"
"OG0000585" "Potra2n11c22949"
"OG0000585" "Potra2n11c23069"
"OG0000585" "Potra2n11c23070"
"OG0000585" "Potra2n778s36746"
"OG0000678" "Potra2n10c20725"
"OG0000678" "Potra2n12c24122"
"OG0000678" "Potra2n14c26506"
"OG0000678" "Potra2n15c28858"
"OG0000678" "Potra2n1c2059"
"OG0000678" "Potra2n2c5282"
"OG0000678" "Potra2n5c11792"
"OG0000678" "Potra2n7c16537"
"OG0000678" "Potra2n8c17207"
"OG0000678" "Potra2n9c19875"
"OG0000696" "Potra2n10c21990"
"OG0000696" "Potra2n12c24360"
"OG0000696" "Potra2n14c26611"
"OG0000696" "Potra2n15c28584"
"OG0000696" "Potra2n2c5222"
"OG0000696" "Potra2n414s35577"
"OG0000696" "Potra2n4c9757"
"OG0000696" "Potra2n5c11645"
"OG0000696" "Potra2n7c16322"
"OG0000776" "Potra2n11c23154"
"OG0000776" "Potra2n11c23163"
"OG0000776" "Potra2n11c23172"
"OG0000776" "Potra2n284s35195"
"OG0000776" "Potra2n4c8993"
"OG0000776" "Potra2n504s35841"
"OG0000776" "Potra2n626s36202"
"OG0000779" "Potra2n1c2272"
"OG0000779" "Potra2n1c2560"
"OG0000779" "Potra2n4c9255"
"OG0000779" "Potra2n5c12189"
"OG0000779" "Potra2n7c15630"
"OG0000779" "Potra2n9c19342"
"OG0000779" "Potra2n9c19630"
"OG0000806" "Potra2n4c9818"
"OG0000806" "Potra2n9c19095"
"OG0000865" "Potra2n16c29878"
"OG0000865" "Potra2n1c1876"
"OG0000865" "Potra2n6c13552"
"OG0000865" "Potra2n9c19964"
"OG0000880" "Potra2n18c32767"
"OG0000880" "Potra2n3c8087"
"OG0000880" "Potra2n3c8087"
"OG0000880" "Potra2n6c13340"
"OG0000880" "Potra2n6c13340"
"OG0000880" "Potra2n6c13341"
"OG0001006" "Potra2n14c26681"
"OG0001006" "Potra2n14c26682"
"OG0001006" "Potra2n14c26683"
"OG0001006" "Potra2n14c26684"
"OG0001006" "Potra2n1c1345"
"OG0001006" "Potra2n1c646"
"OG0001006" "Potra2n3c7136"
"OG0001006" "Potra2n3c7800"
"OG0001080" "Potra2n13c25673"
"OG0001094" "Potra2n10c21239"
"OG0001094" "Potra2n10c21240"
"OG0001094" "Potra2n14c26622"
"OG0001094" "Potra2n17c30990"
"OG0001094" "Potra2n2c5212"
"OG0001117" "Potra2n1c1016"
"OG0001117" "Potra2n1c1017"
"OG0001117" "Potra2n5c12454"
"OG0001145" "Potra2n10c21484"
"OG0001145" "Potra2n17c30804"
"OG0001145" "Potra2n17c30804"
"OG0001145" "Potra2n4c9211"
"OG0001145" "Potra2n8c17845"
"OG0001163" "Potra2n1c1635"
"OG0001163" "Potra2n3c8016"
"OG0001163" "Potra2n6c13904"
"OG0001167" "Potra2n14c26614"
"OG0001167" "Potra2n4c9760"
"OG0001167" "Potra2n4c9761"
"OG0001167" "Potra2n9c19154"
"OG0001167" "Potra2n9c19154"
"OG0001181" "Potra2n10c20808"
"OG0001181" "Potra2n13c25927"
"OG0001181" "Potra2n2c6050"
"OG0001181" "Potra2n3c8118"
"OG0001181" "Potra2n6c14414"
"OG0001181" "Potra2n8c17282"
"OG0001223" "Potra2n2c5438"
"OG0001233" "Potra2n10c20760"
"OG0001233" "Potra2n1c2195"
"OG0001233" "Potra2n8c17236"
"OG0001233" "Potra2n9c19718"
"OG0001244" "Potra2n10c20360"
"OG0001244" "Potra2n14c26445"
"OG0001244" "Potra2n16c30161"
"OG0001244" "Potra2n1c2577"
"OG0001244" "Potra2n2c5326"
"OG0001244" "Potra2n4c10314"
"OG0001244" "Potra2n9c19332"
"OG0001244" "Potra2n9c20072"
"OG0001273" "Potra2n12c24454"
"OG0001273" "Potra2n15c28498"
"OG0001318" "Potra2n14c26754"
"OG0001318" "Potra2n17c31538"
"OG0001318" "Potra2n17c31538"
"OG0001318" "Potra2n1c1128"
"OG0001318" "Potra2n3c7592"
"OG0001318" "Potra2n8c16675"
"OG0001318" "Potra2n8c17519"
"OG0001318" "Potra2n8c17519"
"OG0001326" "Potra2n12c24427"
"OG0001326" "Potra2n15c28453"
"OG0001342" "Potra2n18c32280"
"OG0001342" "Potra2n18c33080"
"OG0001342" "Potra2n6c12988"
"OG0001342" "Potra2n6c13696"
"OG0001342" "Potra2n706s36542"
"OG0001348" "Potra2n10c21716"
"OG0001348" "Potra2n2c5997"
"OG0001348" "Potra2n5c10942"
"OG0001348" "Potra2n8c18068"
"OG0001361" "Potra2n1c1170"
"OG0001361" "Potra2n3c7645"
"OG0001430" "Potra2n1c1067"
"OG0001430" "Potra2n3c7525"
"OG0001430" "Potra2n5c11973"
"OG0001430" "Potra2n7c16035"
"OG0001452" "Potra2n16c30043"
"OG0001452" "Potra2n6c14156"
"OG0001452" "Potra2n6c14156"
"OG0001550" "Potra2n10c20937"
"OG0001550" "Potra2n4c10134"
"OG0001550" "Potra2n8c17390"
"OG0001550" "Potra2n9c18745"
"OG0001550" "Potra2n9c18745"
"OG0001758" "Potra2n18c32211"
"OG0001758" "Potra2n3c8155"
"OG0001758" "Potra2n3c8159"
"OG0001758" "Potra2n6c14785"
"OG0001758" "Potra2n6c14835"
"OG0001853" "Potra2n13c25598"
"OG0001853" "Potra2n771s36725"
"OG0001942" "Potra2n2c6349"
"OG0001942" "Potra2n4c10049"
"OG0001942" "Potra2n4c10049"
"OG0001942" "Potra2n5c10595"
"OG0001942" "Potra2n9c18870"
"OG0001958" "Potra2n10c21497"
"OG0001958" "Potra2n14c26829"
"OG0001958" "Potra2n17c30789"
"OG0001958" "Potra2n2c5104"
"OG0001958" "Potra2n4c9196"
"OG0001958" "Potra2n8c17858"
"OG0001987" "Potra2n12c23811"
"OG0001987" "Potra2n14c27144"
"OG0001987" "Potra2n15c29140"
"OG0001987" "Potra2n1c710"
"OG0001987" "Potra2n2c4829"
"OG0001987" "Potra2n3c7191"
"OG0002038" "Potra2n3c8400"
"OG0002038" "Potra2n4c10421"
"OG0002041" "Potra2n12c24714"
"OG0002041" "Potra2n12c24715"
"OG0002041" "Potra2n81s34528"
"OG0002079" "Potra2n10c21715"
"OG0002079" "Potra2n13c25964"
"OG0002079" "Potra2n13c25964"
"OG0002079" "Potra2n5c12411"
"OG0002079" "Potra2n8c18060"
"OG0002079" "Potra2n8c18067"
"OG0002203" "Potra2n5c10646"
"OG0002203" "Potra2n5c11842"
"OG0002203" "Potra2n7c16107"
"OG0002312" "Potra2n13c25193"
"OG0002312" "Potra2n19c33486"
"OG0002402" "Potra2n12c24599"
"OG0002402" "Potra2n14c26781"
"OG0002402" "Potra2n15c28243"
"OG0002402" "Potra2n1c1382"
"OG0002402" "Potra2n3c7837"
"OG0002402" "Potra2n555s35936"
"OG0002412" "Potra2n12c24092"
"OG0002412" "Potra2n15c28890"
"OG0002412" "Potra2n17c30791"
"OG0002412" "Potra2n4c9197"
"OG0002423" "Potra2n11c23047"
"OG0002423" "Potra2n1c1108"
"OG0002423" "Potra2n3c7570"
"OG0002423" "Potra2n3c7570"
"OG0002423" "Potra2n3c7571"
"OG0002423" "Potra2n9c19792"
"OG0002423" "Potra2n9c19793"
"OG0002448" "Potra2n13c25607"
"OG0002448" "Potra2n19c34014"
"OG0002448" "Potra2n3c7700"
"OG0002502" "Potra2n1c199"
"OG0002502" "Potra2n3c6657"
"OG0002502" "Potra2n3c6657"
"OG0002502" "Potra2n3c6657"
"OG0002582" "Potra2n12c23969"
"OG0002582" "Potra2n12c23969"
"OG0002582" "Potra2n14c27101"
"OG0002582" "Potra2n1c772"
"OG0002582" "Potra2n1c773"
"OG0002582" "Potra2n2c4882"
"OG0002582" "Potra2n3c7244"
"OG0002582" "Potra2n3c7245"
"OG0002582" "Potra2n3c7245"
"OG0002583" "Potra2n10c21058"
"OG0002583" "Potra2n14c27260"
"OG0002583" "Potra2n2c4700"
"OG0002583" "Potra2n2c4700"
"OG0002583" "Potra2n8c17511"
"OG0002607" "Potra2n14c27037"
"OG0002607" "Potra2n14c27037"
"OG0002607" "Potra2n14c27038"
"OG0002607" "Potra2n2c4936"
"OG0002648" "Potra2n10c21758"
"OG0002648" "Potra2n13c25935"
"OG0002648" "Potra2n2c6041"
"OG0002648" "Potra2n5c10898"
"OG0002648" "Potra2n5c12378"
"OG0002648" "Potra2n8c18114"
"OG0002678" "Potra2n14c27556"
"OG0002678" "Potra2n14c27556"
"OG0002678" "Potra2n2c4276"
"OG0002680" "Potra2n10c21024"
"OG0002680" "Potra2n17c31125"
"OG0002680" "Potra2n4c9514"
"OG0002680" "Potra2n8c17470"
"OG0002682" "Potra2n10c21000"
"OG0002682" "Potra2n10c21001"
"OG0002682" "Potra2n8c17454"
"OG0002686" "Potra2n2c6220"
"OG0002686" "Potra2n5c10716"
"OG0002742" "Potra2n10c20790"
"OG0002742" "Potra2n1c2443"
"OG0002742" "Potra2n8c17264"
"OG0002742" "Potra2n9c19579"
"OG0002742" "Potra2n9c19580"
"OG0002799" "Potra2n18c32125"
"OG0002799" "Potra2n6c14756"
"OG0002806" "Potra2n1c1804"
"OG0002806" "Potra2n2c4233"
"OG0002853" "Potra2n15c28288"
"OG0002853" "Potra2n1c490"
"OG0002853" "Potra2n3c6969"
"OG0002853" "Potra2n4c8424"
"OG0002865" "Potra2n2c5663"
"OG0002865" "Potra2n5c11270"
"OG0002865" "Potra2n5c12237"
"OG0002865" "Potra2n5c12238"
"OG0002865" "Potra2n7c15832"
"OG0002865" "Potra2n7c15833"
"OG0002867" "Potra2n10c22122"
"OG0002867" "Potra2n17c31261"
"OG0002867" "Potra2n8c18415"
"OG0002880" "Potra2n10c21352"
"OG0002880" "Potra2n12c24173"
"OG0002880" "Potra2n15c28793"
"OG0002880" "Potra2n17c30913"
"OG0002880" "Potra2n4c9332"
"OG0002880" "Potra2n4c9334"
"OG0002880" "Potra2n8c17752"
"OG0002885" "Potra2n10c21778"
"OG0002885" "Potra2n13c25919"
"OG0002885" "Potra2n5c12361"
"OG0002885" "Potra2n8c18128"
"OG0002965" "Potra2n18c32505"
"OG0002965" "Potra2n18c32506"
"OG0002965" "Potra2n18c32791"
"OG0002965" "Potra2n6c13230"
"OG0002965" "Potra2n6c13232"
"OG0002965" "Potra2n6c13234"
"OG0003022" "Potra2n13c25581"
"OG0003022" "Potra2n13c25915"
"OG0003022" "Potra2n19c33918"
"OG0003022" "Potra2n19c34313"
"OG0003022" "Potra2n2c6059"
"OG0003056" "Potra2n16c29397"
"OG0003056" "Potra2n16c29400"
"OG0003056" "Potra2n3c6609"
"OG0003056" "Potra2n3c7522"
"OG0003056" "Potra2n6c15205"
"OG0003056" "Potra2n6c15206"
"OG0003056" "Potra2n6c15210"
"OG0003059" "Potra2n10c21384"
"OG0003059" "Potra2n12c24154"
"OG0003059" "Potra2n12c24561"
"OG0003059" "Potra2n12c24561"
"OG0003059" "Potra2n8c17775"
"OG0003065" "Potra2n4c9854"
"OG0003065" "Potra2n9c19060"
"OG0003074" "Potra2n10c20301"
"OG0003074" "Potra2n6c14305"
"OG0003074" "Potra2n9c18831"
"OG0003090" "Potra2n13c26289"
"OG0003090" "Potra2n14c27255"
"OG0003090" "Potra2n2c4705"
"OG0003090" "Potra2n8c18526"
"OG0003112" "Potra2n12c24598"
"OG0003112" "Potra2n15c28244"
"OG0003115" "Potra2n1c205"
"OG0003115" "Potra2n1c205"
"OG0003115" "Potra2n1c205"
"OG0003115" "Potra2n3c6662"
"OG0003115" "Potra2n3c6663"
"OG0003115" "Potra2n3c6664"
"OG0003115" "Potra2n3c6665"
"OG0003115" "Potra2n3c6667"
"OG0003115" "Potra2n3c6682"
"OG0003115" "Potra2n3c6683"
"OG0003115" "Potra2n3c6694"
"OG0003115" "Potra2n3c6698"
"OG0003126" "Potra2n3c7738"
"OG0003130" "Potra2n2c6267"
"OG0003130" "Potra2n5c10670"
"OG0003223" "Potra2n17c30736"
"OG0003223" "Potra2n17c31278"
"OG0003223" "Potra2n1c3076"
"OG0003223" "Potra2n4c9155"
"OG0003277" "Potra2n10c21854"
"OG0003277" "Potra2n2c4071"
"OG0003277" "Potra2n8c18201"
"OG0003320" "Potra2n18c32670"
"OG0003320" "Potra2n1c2912"
"OG0003320" "Potra2n5c12114"
"OG0003324" "Potra2n11c22565"
"OG0003324" "Potra2n4c10246"
"OG0003324" "Potra2n4c10246"
"OG0003324" "Potra2n4c10247"
"OG0003324" "Potra2n5c10516"
"OG0003324" "Potra2n9c18636"
"OG0003335" "Potra2n18c32257"
"OG0003335" "Potra2n18c32258"
"OG0003335" "Potra2n6c13687"
"OG0003433" "Potra2n1c1749"
"OG0003433" "Potra2n1c1750"
"OG0003433" "Potra2n1c1750"
"OG0003433" "Potra2n3c8147"
"OG0003433" "Potra2n3c8149"
"OG0003433" "Potra2n6c13045"
"OG0003464" "Potra2n10c20759"
"OG0003464" "Potra2n8c17235"
"OG0003513" "Potra2n12c24879"
"OG0003513" "Potra2n15c28003"
"OG0003513" "Potra2n1c917"
"OG0003513" "Potra2n3c7389"
"OG0003531" "Potra2n14c27519"
"OG0003531" "Potra2n3c7057"
"OG0003549" "Potra2n13c25184"
"OG0003549" "Potra2n19c33479"
"OG0003549" "Potra2n3c8343"
"OG0003549" "Potra2n3c8347"
"OG0003549" "Potra2n4c10373"
"OG0003575" "Potra2n11c23281"
"OG0003575" "Potra2n4c8843"
"OG0003618" "Potra2n10c21855"
"OG0003618" "Potra2n13c25866"
"OG0003618" "Potra2n2c4070"
"OG0003618" "Potra2n8c18202"
"OG0003625" "Potra2n13c25914"
"OG0003625" "Potra2n19c34312"
"OG0003625" "Potra2n2c6061"
"OG0003625" "Potra2n2c6061"
"OG0003625" "Potra2n5c10875"
"OG0003630" "Potra2n5c12330"
"OG0003630" "Potra2n8c17828"
"OG0003630" "Potra2n8c17829"
"OG0003630" "Potra2n8c17830"
"OG0003631" "Potra2n287s35205"
"OG0003631" "Potra2n3c8166"
"OG0003631" "Potra2n3c8167"
"OG0003631" "Potra2n6c14846"
"OG0003631" "Potra2n6c14847"
"OG0003636" "Potra2n18c32729"
"OG0003636" "Potra2n197s34883"
"OG0003636" "Potra2n1c1468"
"OG0003658" "Potra2n1c951"
"OG0003658" "Potra2n3c7419"
"OG0003674" "Potra2n197s34891"
"OG0003674" "Potra2n197s34891"
"OG0003674" "Potra2n1c1456"
"OG0003687" "Potra2n4c9773"
"OG0003687" "Potra2n5c11656"
"OG0003687" "Potra2n5c12721"
"OG0003687" "Potra2n7c16342"
"OG0003687" "Potra2n9c19144"
"OG0003695" "Potra2n14c26733"
"OG0003695" "Potra2n1c1294"
"OG0003695" "Potra2n1c1295"
"OG0003695" "Potra2n2c5140"
"OG0003695" "Potra2n3c7767"
"OG0003697" "Potra2n16c30270"
"OG0003697" "Potra2n1c2157"
"OG0003697" "Potra2n6c14490"
"OG0003697" "Potra2n9c19767"
"OG0003711" "Potra2n13c25861"
"OG0003711" "Potra2n13c25861"
"OG0003711" "Potra2n19c34198"
"OG0003711" "Potra2n2c4080"
"OG0003776" "Potra2n18c32197"
"OG0003776" "Potra2n18c33115"
"OG0003776" "Potra2n6c12949"
"OG0003814" "Potra2n11c22413"
"OG0003814" "Potra2n1c3958"
"OG0003871" "Potra2n10c21867"
"OG0003871" "Potra2n13c25858"
"OG0003871" "Potra2n2c4084"
"OG0003871" "Potra2n8c18214"
"OG0003878" "Potra2n2c5449"
"OG0003878" "Potra2n9c19399"
"OG0003893" "Potra2n10c21541"
"OG0003893" "Potra2n10c21542"
"OG0003893" "Potra2n17c30772"
"OG0003893" "Potra2n4c9178"
"OG0003893" "Potra2n8c17897"
"OG0004026" "Potra2n1c2660"
"OG0004026" "Potra2n1c2661"
"OG0004026" "Potra2n4c9631"
"OG0004121" "Potra2n1407s37050"
"OG0004121" "Potra2n1c461"
"OG0004121" "Potra2n3c8350"
"OG0004121" "Potra2n4c10377"
"OG0004148" "Potra2n13c25507"
"OG0004148" "Potra2n13c25508"
"OG0004148" "Potra2n19c34465"
"OG0004148" "Potra2n4c9642"
"OG0004149" "Potra2n10c21104"
"OG0004149" "Potra2n5c11691"
"OG0004149" "Potra2n7c16388"
"OG0004149" "Potra2n7c16389"
"OG0004166" "Potra2n10c21869"
"OG0004166" "Potra2n1c2372"
"OG0004166" "Potra2n8c18218"
"OG0004166" "Potra2n9c19491"
"OG0004199" "Potra2n4c9851"
"OG0004199" "Potra2n9c19067"
"OG0004220" "Potra2n14c26887"
"OG0004220" "Potra2n14c26888"
"OG0004220" "Potra2n1c963"
"OG0004220" "Potra2n2c5053"
"OG0004220" "Potra2n2c5054"
"OG0004220" "Potra2n3c7428"
"OG0004245" "Potra2n4c10070"
"OG0004245" "Potra2n9c18852"
"OG0004252" "Potra2n11c22699"
"OG0004252" "Potra2n16c30105"
"OG0004252" "Potra2n16c30114"
"OG0004252" "Potra2n16c30116"
"OG0004252" "Potra2n19c33323"
"OG0004252" "Potra2n19c33323"
"OG0004252" "Potra2n5c11738"
"OG0004252" "Potra2n6c15264"
"OG0004252" "Potra2n6c15265"
"OG0004252" "Potra2n6c15266"
"OG0004274" "Potra2n11c22376"
"OG0004274" "Potra2n11c22376"
"OG0004274" "Potra2n11c22376"
"OG0004274" "Potra2n1c4014"
"OG0004274" "Potra2n818s36796"
"OG0004285" "Potra2n12c24236"
"OG0004285" "Potra2n12c24270"
"OG0004285" "Potra2n15c28713"
"OG0004285" "Potra2n15c28715"
"OG0004305" "Potra2n13c24989"
"OG0004305" "Potra2n16c30484"
"OG0004305" "Potra2n19c33300"
"OG0004346" "Potra2n1392s37036"
"OG0004346" "Potra2n17c30934"
"OG0004346" "Potra2n17c31286"
"OG0004346" "Potra2n17c31289"
"OG0004346" "Potra2n192s34824"
"OG0004346" "Potra2n192s34825"
"OG0004346" "Potra2n192s34827"
"OG0004346" "Potra2n192s34829"
"OG0004346" "Potra2n192s34833"
"OG0004346" "Potra2n192s34836"
"OG0004346" "Potra2n220s34997"
"OG0004346" "Potra2n4c9361"
"OG0004346" "Potra2n675s36397"
"OG0004346" "Potra2n712s36563"
"OG0004360" "Potra2n6c14665"
"OG0004392" "Potra2n14c26818"
"OG0004392" "Potra2n1c1089"
"OG0004392" "Potra2n1c1384"
"OG0004392" "Potra2n2c5121"
"OG0004392" "Potra2n3c7840"
"OG0004420" "Potra2n10c21440"
"OG0004420" "Potra2n8c17816"
"OG0004427" "Potra2n11c23228"
"OG0004427" "Potra2n4c8928"
"OG0004509" "Potra2n10c20764"
"OG0004509" "Potra2n1c2196"
"OG0004509" "Potra2n8c17239"
"OG0004509" "Potra2n9c19717"
"OG0004521" "Potra2n13c25821"
"OG0004521" "Potra2n14c27640"
"OG0004521" "Potra2n19c34130"
"OG0004521" "Potra2n2c4442"
"OG0004529" "Potra2n10c21496"
"OG0004529" "Potra2n12c24094"
"OG0004529" "Potra2n15c28886"
"OG0004568" "Potra2n2c5465"
"OG0004568" "Potra2n2c5465"
"OG0004568" "Potra2n5c11448"
"OG0004608" "Potra2n11c22387"
"OG0004608" "Potra2n1c3999"
"OG0004608" "Potra2n1c4000"
"OG0004652" "Potra2n12c23999"
"OG0004728" "Potra2n11c22602"
"OG0004728" "Potra2n1c3722"
"OG0004746" "Potra2n1c1284"
"OG0004746" "Potra2n3c7757"
"OG0004765" "Potra2n11c22702"
"OG0004765" "Potra2n11c23444"
"OG0004765" "Potra2n11c23444"
"OG0004765" "Potra2n1c3597"
"OG0004765" "Potra2n4c8651"
"OG0004777" "Potra2n12c24402"
"OG0004777" "Potra2n15c28532"
"OG0004777" "Potra2n1c2944"
"OG0004787" "Potra2n10c21590"
"OG0004787" "Potra2n8c17948"
"OG0004810" "Potra2n1c1878"
"OG0004810" "Potra2n280s35193"
"OG0004810" "Potra2n9c19963"
"OG0004817" "Potra2n12c24589"
"OG0004817" "Potra2n15c28262"
"OG0004817" "Potra2n1c507"
"OG0004817" "Potra2n3c6990"
"OG0004818" "Potra2n4c10081"
"OG0004818" "Potra2n6c14310"
"OG0004818" "Potra2n9c18836"
"OG0004830" "Potra2n13c25578"
"OG0004830" "Potra2n19c33976"
"OG0004834" "Potra2n13c26281"
"OG0004834" "Potra2n5c12797"
"OG0004873" "Potra2n12c24348"
"OG0004873" "Potra2n15c28598"
"OG0004873" "Potra2n15c28598"
"OG0004873" "Potra2n15c28598"
"OG0004873" "Potra2n15c28599"
"OG0004914" "Potra2n16c30552"
"OG0004914" "Potra2n16c30553"
"OG0004914" "Potra2n6c14337"
"OG0004942" "Potra2n3c7106"
"OG0004945" "Potra2n11c22963"
"OG0004945" "Potra2n12c23860"
"OG0004945" "Potra2n15c29087"
"OG0004952" "Potra2n11c23254"
"OG0004952" "Potra2n12c24409"
"OG0004952" "Potra2n4c8884"
"OG0005015" "Potra2n10c21673"
"OG0005015" "Potra2n6c13361"
"OG0005015" "Potra2n8c18019"
"OG0005061" "Potra2n14c27196"
"OG0005061" "Potra2n2c4766"
"OG0005073" "Potra2n10c21228"
"OG0005073" "Potra2n17c30999"
"OG0005073" "Potra2n4c9450"
"OG0005073" "Potra2n8c17663"
"OG0005086" "Potra2n10c21971"
"OG0005086" "Potra2n15c28388"
"OG0005086" "Potra2n234s35060"
"OG0005086" "Potra2n8c18303"
"OG0005102" "Potra2n2c5616"
"OG0005102" "Potra2n5c11314"
"OG0005133" "Potra2n1c804"
"OG0005133" "Potra2n3c7283"
"OG0005159" "Potra2n9c19266"
"OG0005164" "Potra2n18c32055"
"OG0005164" "Potra2n6c14688"
"OG0005218" "Potra2n10c20596"
"OG0005218" "Potra2n1c2062"
"OG0005218" "Potra2n6c14608"
"OG0005218" "Potra2n8c17106"
"OG0005218" "Potra2n9c19872"
"OG0005227" "Potra2n14c26670"
"OG0005227" "Potra2n1c1354"
"OG0005227" "Potra2n2c5172"
"OG0005253" "Potra2n18c33017"
"OG0005253" "Potra2n6c13065"
"OG0005291" "Potra2n11c22377"
"OG0005291" "Potra2n1c4013"
"OG0005316" "Potra2n15c28141"
"OG0005316" "Potra2n19c34145"
"OG0005316" "Potra2n404s35536"
"OG0005356" "Potra2n19c34350"
"OG0005356" "Potra2n1c2673"
"OG0005356" "Potra2n1c2673"
"OG0005455" "Potra2n1c3876"
"OG0005455" "Potra2n1c3880"
"OG0005455" "Potra2n1c3889"
"OG0005455" "Potra2n1c3892"
"OG0005455" "Potra2n491s35790"
"OG0005455" "Potra2n491s35797"
"OG0005455" "Potra2n607s36128"
"OG0005455" "Potra2n607s36134"
"OG0005496" "Potra2n278s35190"
"OG0005496" "Potra2n278s35190"
"OG0005496" "Potra2n278s35190"
"OG0005496" "Potra2n4c9834"
"OG0005496" "Potra2n9c19077"
"OG0005510" "Potra2n10c20363"
"OG0005510" "Potra2n4c10307"
"OG0005510" "Potra2n8c16899"
"OG0005510" "Potra2n9c20064"
"OG0005521" "Potra2n10c20767"
"OG0005521" "Potra2n10c20768"
"OG0005521" "Potra2n10c20768"
"OG0005521" "Potra2n8c17245"
"OG0005526" "Potra2n14c27415"
