"OrthoGroup" "Asp"
"OG0004420" "Potra2n10c21440"
"OG0004420" "Potra2n8c17816"
"OG0004427" "Potra2n11c23228"
"OG0004427" "Potra2n4c8928"
"OG0004509" "Potra2n10c20764"
"OG0004509" "Potra2n1c2196"
"OG0004509" "Potra2n8c17239"
"OG0004509" "Potra2n9c19717"
"OG0004608" "Potra2n11c22387"
"OG0004608" "Potra2n1c3999"
"OG0004608" "Potra2n1c4000"
"OG0004652" "Potra2n12c23999"
"OG0004728" "Potra2n11c22602"
"OG0004728" "Potra2n1c3722"
"OG0004746" "Potra2n1c1284"
"OG0004746" "Potra2n3c7757"
"OG0004765" "Potra2n11c22702"
"OG0004765" "Potra2n11c23444"
"OG0004765" "Potra2n11c23444"
"OG0004765" "Potra2n1c3597"
"OG0004765" "Potra2n4c8651"
"OG0004787" "Potra2n10c21590"
"OG0004787" "Potra2n8c17948"
"OG0004799" "Potra2n4c9895"
"OG0004799" "Potra2n9c19013"
"OG0004810" "Potra2n1c1878"
"OG0004810" "Potra2n280s35193"
"OG0004810" "Potra2n9c19963"
"OG0004830" "Potra2n13c25578"
"OG0004830" "Potra2n19c33976"
"OG0005015" "Potra2n10c21673"
"OG0005015" "Potra2n6c13361"
"OG0005015" "Potra2n8c18019"
"OG0005073" "Potra2n10c21228"
"OG0005073" "Potra2n17c30999"
"OG0005073" "Potra2n4c9450"
"OG0005073" "Potra2n8c17663"
"OG0005133" "Potra2n1c804"
"OG0005133" "Potra2n3c7283"
"OG0005159" "Potra2n9c19266"
"OG0005164" "Potra2n18c32055"
"OG0005164" "Potra2n6c14688"
"OG0005253" "Potra2n18c33017"
"OG0005253" "Potra2n6c13065"
"OG0005291" "Potra2n11c22377"
"OG0005291" "Potra2n1c4013"
"OG0005510" "Potra2n10c20363"
"OG0005510" "Potra2n4c10307"
"OG0005510" "Potra2n8c16899"
"OG0005510" "Potra2n9c20064"
"OG0005521" "Potra2n10c20767"
"OG0005521" "Potra2n10c20768"
"OG0005521" "Potra2n10c20768"
"OG0005521" "Potra2n8c17245"
"OG0005527" "Potra2n14c27506"
"OG0005546" "Potra2n14c27258"
"OG0005546" "Potra2n2c4702"
"OG0005613" "Potra2n15c28705"
"OG0005613" "Potra2n15c28705"
"OG0005808" "Potra2n10c22063"
"OG0005808" "Potra2n12c24412"
"OG0005839" "Potra2n12c24711"
"OG0005839" "Potra2n12c24712"
"OG0005839" "Potra2n12c24713"
"OG0005839" "Potra2n81s34525"
"OG0005897" "Potra2n7c16527"
"OG0005977" "Potra2n16c29982"
"OG0005977" "Potra2n6c13442"
"OG0005977" "Potra2n6c13442"
"OG0006025" "Potra2n1c1777"
"OG0006025" "Potra2n3c8216"
"OG0006098" "Potra2n8c18502"
"OG0006101" "Potra2n13c26280"
"OG0006101" "Potra2n5c12798"
"OG0006163" "Potra2n8c17928"
"OG0006262" "Potra2n2c6306"
"OG0006262" "Potra2n5c10631"
"OG0006262" "Potra2n5c11863"
"OG0006282" "Potra2n14c26533"
"OG0006282" "Potra2n2c5271"
"OG0006282" "Potra2n5c11599"
"OG0006353" "Potra2n16c30051"
"OG0006353" "Potra2n6c14160"
"OG0006360" "Potra2n16c29498"
"OG0006360" "Potra2n6c15113"
"OG0006380" "Potra2n14c27748"
"OG0006396" "Potra2n16c29703"
"OG0006396" "Potra2n6c14905"
"OG0006444" "Potra2n3c8297"
"OG0006444" "Potra2n4c10337"
"OG0006512" "Potra2n18c32305"
"OG0006721" "Potra2n2c6104"
"OG0006721" "Potra2n5c10832"
"OG0006724" "Potra2n9c19967"
"OG0006724" "Potra2n9c19967"
"OG0006835" "Potra2n16c30474"
"OG0006835" "Potra2n19c33967"
"OG0006888" "Potra2n18c32809"
"OG0006888" "Potra2n18c32809"
"OG0006926" "Potra2n14c26497"
"OG0006926" "Potra2n1c2637"
"OG0006926" "Potra2n9c19253"
"OG0006926" "Potra2n9c19256"
"OG0006926" "Potra2n9c19258"
"OG0006939" "Potra2n1c2511"
"OG0006939" "Potra2n9c19397"
"OG0006959" "Potra2n9c20089"
"OG0006961" "Potra2n18c33197"
"OG0006961" "Potra2n18c33197"
"OG0006961" "Potra2n6c12891"
"OG0006961" "Potra2n6c12891"
"OG0006961" "Potra2n6c12891"
"OG0006961" "Potra2n6c12891"
"OG0007024" "Potra2n11c23216"
"OG0007024" "Potra2n4c8938"
"OG0007024" "Potra2n4c8938"
"OG0007132" "Potra2n15c28772"
"OG0007132" "Potra2n394s35532"
"OG0007288" "Potra2n13c24971"
"OG0007288" "Potra2n13c24971"
"OG0007288" "Potra2n19c33290"
"OG0007473" "Potra2n1c3180"
"OG0007473" "Potra2n1c3180"
"OG0007499" "Potra2n16c30041"
"OG0007499" "Potra2n6c14154"
"OG0007511" "Potra2n11c23586"
"OG0007531" "Potra2n18c32062"
"OG0007531" "Potra2n6c14697"
"OG0007571" "Potra2n12c24256"
"OG0007571" "Potra2n15c28776"
"OG0007574" "Potra2n10c20104"
"OG0007657" "Potra2n16c30342"
"OG0007657" "Potra2n16c30342"
"OG0007667" "Potra2n203s34938"
"OG0007667" "Potra2n5c11633"
"OG0008009" "Potra2n5c11902"
"OG0008009" "Potra2n7c16099"
"OG0008077" "Potra2n2c4174"
"OG0008118" "Potra2n2c6025"
"OG0008118" "Potra2n5c10915"
"OG0008139" "Potra2n18c32539"
"OG0008142" "Potra2n18c32368"
"OG0008142" "Potra2n18c32369"
"OG0008142" "Potra2n6c13790"
"OG0008188" "Potra2n13c25807"
"OG0008188" "Potra2n19c34062"
"OG0008339" "Potra2n10c21436"
"OG0008339" "Potra2n8c17814"
"OG0008534" "Potra2n14c27157"
"OG0008534" "Potra2n2c4810"
"OG0008550" "Potra2n1c2433"
"OG0008550" "Potra2n9c19563"
"OG0008561" "Potra2n11c23648"
"OG0008561" "Potra2n4c8528"
"OG0008635" "Potra2n19c33921"
"OG0008656" "Potra2n12c24185"
"OG0008656" "Potra2n15c28783"
"OG0008694" "Potra2n1c2598"
"OG0008694" "Potra2n5c11533"
"OG0008694" "Potra2n9c19309"
"OG0008727" "Potra2n14c27181"
"OG0008727" "Potra2n2c4781"
"OG0008727" "Potra2n2c4781"
"OG0008775" "Potra2n5c12323"
"OG0008775" "Potra2n7c15745"
"OG0008818" "Potra2n10c21144"
"OG0008818" "Potra2n10c21144"
"OG0008949" "Potra2n11c22673"
"OG0008949" "Potra2n1c3619"
"OG0008975" "Potra2n13c25497"
"OG0009049" "Potra2n8c17121"
"OG0009049" "Potra2n8c17121"
"OG0009350" "Potra2n3c7376"
"OG0009397" "Potra2n13c25099"
"OG0009397" "Potra2n19c33432"
"OG0009418" "Potra2n12c24927"
"OG0009418" "Potra2n15c27957"
"OG0009431" "Potra2n13c25392"
"OG0009431" "Potra2n19c33668"
"OG0009453" "Potra2n1c2744"
"OG0009501" "Potra2n16c29689"
"OG0009501" "Potra2n6c14886"
"OG0009537" "Potra2n197s34900"
"OG0009537" "Potra2n824s36806"
"OG0009687" "Potra2n15c28683"
"OG0009694" "Potra2n1c1772"
"OG0009803" "Potra2n6c14228"
"OG0009803" "Potra2n6c14228"
"OG0009811" "Potra2n5c11519"
"OG0010105" "Potra2n11c23297"
"OG0010105" "Potra2n4c8828"
"OG0010105" "Potra2n5c11138"
"OG0010147" "Potra2n6c14082"
"OG0010160" "Potra2n10c21327"
"OG0010160" "Potra2n8c17731"
"OG0010191" "Potra2n12c24190"
"OG0010191" "Potra2n15c28726"
"OG0010202" "Potra2n1c213"
"OG0010202" "Potra2n3c6669"
"OG0010207" "Potra2n3c8337"
"OG0010207" "Potra2n3c8338"
"OG0010207" "Potra2n4c10366"
"OG0010214" "Potra2n1c959"
"OG0010214" "Potra2n3c7424"
"OG0010219" "Potra2n1c454"
"OG0010219" "Potra2n3c6926"
"OG0010282" "Potra2n16c29974"
"OG0010282" "Potra2n6c13455"
"OG0010291" "Potra2n16c30327"
"OG0010291" "Potra2n6c14448"
"OG0010319" "Potra2n10c20801"
"OG0010319" "Potra2n8c17276"
"OG0010349" "Potra2n10c21247"
"OG0010349" "Potra2n8c17623"
"OG0010367" "Potra2n16c29449"
"OG0010367" "Potra2n6c15162"
"OG0010405" "Potra2n6c14964"
"OG0010405" "Potra2n6c14964"
"OG0010451" "Potra2n6c13135"
"OG0010626" "Potra2n1c2608"
"OG0010626" "Potra2n9c19299"
"OG0010653" "Potra2n4c8701"
"OG0010653" "Potra2n4c8701"
"OG0010657" "Potra2n18c32661"
"OG0010704" "Potra2n1c357"
"OG0010704" "Potra2n391s35520"
"OG0010704" "Potra2n3c6823"
"OG0010731" "Potra2n6c14140"
"OG0011059" "Potra2n2c5424"
"OG0011084" "Potra2n2c4052"
"OG0011092" "Potra2n10c21448"
"OG0011092" "Potra2n8c17823"
"OG0011096" "Potra2n10c21972"
"OG0011100" "Potra2n11c23188"
"OG0011100" "Potra2n4c8970"
"OG0011137" "Potra2n11c22833"
"OG0011137" "Potra2n1c3474"
"OG0011171" "Potra2n2c5757"
"OG0011171" "Potra2n5c11177"
"OG0011229" "Potra2n1c2004"
"OG0011229" "Potra2n9c19914"
"OG0011235" "Potra2n11c23322"
"OG0011235" "Potra2n4c8788"
"OG0011244" "Potra2n16c30012"
"OG0011244" "Potra2n6c13417"
"OG0011251" "Potra2n16c29474"
"OG0011251" "Potra2n6c15133"
"OG0011321" "Potra2n17c31200"
"OG0011321" "Potra2n368s35432"
"OG0011356" "Potra2n5c10984"
"OG0011382" "Potra2n17c31828"
"OG0011382" "Potra2n636s36238"
"OG0011383" "Potra2n7c15460"
"OG0011383" "Potra2n7c15461"
"OG0011390" "Potra2n18c32873"
"OG0011390" "Potra2n6c13205"
"OG0011423" "Potra2n13c25579"
"OG0011447" "Potra2n11c22614"
"OG0011447" "Potra2n1c3687"
"OG0011447" "Potra2n680s36448"
"OG0011452" "Potra2n1c2036"
"OG0011452" "Potra2n9c19893"
"OG0011527" "Potra2n5c10954"
"OG0011529" "Potra2n8c18454"
"OG0011535" "Potra2n2c5608"
"OG0011535" "Potra2n2c5609"
"OG0011573" "Potra2n13c26008"
"OG0011573" "Potra2n5c12445"
"OG0011616" "Potra2n12c24309"
"OG0011616" "Potra2n15c28647"
"OG0011637" "Potra2n1c1597"
"OG0011637" "Potra2n3c7986"
"OG0011676" "Potra2n2c6214"
"OG0011676" "Potra2n5c10720"
"OG0012086" "Potra2n4c9605"
"OG0012127" "Potra2n10c21056"
"OG0012127" "Potra2n8c17507"
"OG0012142" "Potra2n10c21572"
"OG0012142" "Potra2n8c17932"
"OG0012147" "Potra2n14c27731"
"OG0012147" "Potra2n2c4502"
"OG0012248" "Potra2n17c31317"
"OG0012248" "Potra2n1c2974"
"OG0012267" "Potra2n14c27048"
"OG0012298" "Potra2n11c23246"
"OG0012298" "Potra2n4c8914"
"OG0012306" "Potra2n1c798"
"OG0012306" "Potra2n3c7272"
"OG0012314" "Potra2n18c32289"
"OG0012314" "Potra2n6c13702"
"OG0012325" "Potra2n16c30517"
"OG0012325" "Potra2n6c14361"
"OG0012359" "Potra2n17c30910"
"OG0012359" "Potra2n4c9330"
"OG0012383" "Potra2n9c20034"
"OG0012425" "Potra2n1c1249"
"OG0012425" "Potra2n3c7721"
"OG0012444" "Potra2n14c26427"
"OG0012453" "Potra2n10c21857"
"OG0012453" "Potra2n10c21857"
"OG0012453" "Potra2n8c18204"
"OG0012471" "Potra2n17c31126"
"OG0012471" "Potra2n4c9512"
"OG0012475" "Potra2n5c11845"
"OG0012485" "Potra2n12c24284"
"OG0012485" "Potra2n15c28678"
"OG0012499" "Potra2n18c32313"
"OG0012499" "Potra2n6c13730"
"OG0012499" "Potra2n6c13730"
"OG0012573" "Potra2n2c5746"
"OG0012573" "Potra2n5c11186"
"OG0012622" "Potra2n13c25982"
"OG0012622" "Potra2n5c12417"
"OG0012637" "Potra2n15c28466"
"OG0012637" "Potra2n443s35699"
"OG0012640" "Potra2n17c31807"
"OG0012640" "Potra2n7c15476"
"OG0013120" "Potra2n1c1105"
"OG0013120" "Potra2n3c7568"
"OG0013240" "Potra2n16c30483"
"OG0013295" "Potra2n9c18825"
"OG0013337" "Potra2n1c1200"
"OG0013408" "Potra2n5c11747"
"OG0013408" "Potra2n5c11748"
"OG0013451" "Potra2n1c607"
"OG0013451" "Potra2n3c7097"
"OG0013467" "Potra2n18c32688"
"OG0013478" "Potra2n14c27309"
"OG0013478" "Potra2n2c4642"
"OG0013619" "Potra2n11c23311"
"OG0013619" "Potra2n4c8808"
"OG0013620" "Potra2n5c11770"
"OG0013620" "Potra2n7c16506"
"OG0013684" "Potra2n14c26898"
"OG0013684" "Potra2n2c5047"
"OG0014381" "Potra2n2c5723"
"OG0014454" "Potra2n10c22011"
"OG0014464" "Potra2n2c5490"
"OG0014534" "Potra2n10c20527"
"OG0014665" "Potra2n15c28316"
"OG0014728" "Potra2n1c3225"
"OG0014737" "Potra2n2c5454"
"OG0014791" "Potra2n3c6856"
"OG0014822" "Potra2n6c12860"
"OG0014936" "Potra2n16c30400"
"OG0014943" "Potra2n15c27972"
"OG0016376" "Potra2n114s34572"
"OG0016455" "Potra2n2c4146"
"OG0016474" "Potra2n2c6165"
"OG0016551" "Potra2n7c15892"
"OG0016561" "Potra2n10c20703"
