"OrthoGroup" "Asp"
"OG0001896" "Potra2n13c25836"
"OG0001896" "Potra2n19c34172"
"OG0001961" "Potra2n10c20421"
"OG0001961" "Potra2n2c6401"
"OG0001961" "Potra2n5c10545"
"OG0001961" "Potra2n8c16952"
"OG0001970" "Potra2n13c24959"
"OG0001970" "Potra2n18c31993"
"OG0001970" "Potra2n19c33285"
"OG0001970" "Potra2n19c33285"
"OG0001994" "Potra2n4c9802"
"OG0001994" "Potra2n9c19109"
"OG0002008" "Potra2n1c1674"
"OG0002008" "Potra2n3c8048"
"OG0002008" "Potra2n6c13235"
"OG0002027" "Potra2n1c2371"
"OG0002027" "Potra2n9c19490"
"OG0002058" "Potra2n18c31981"
"OG0002058" "Potra2n18c31982"
"OG0002058" "Potra2n6c14675"
"OG0002070" "Potra2n16c30025"
"OG0002070" "Potra2n6c14146"
"OG0002102" "Potra2n13c25587"
"OG0002102" "Potra2n19c33974"
"OG0002118" "Potra2n14c26773"
"OG0002118" "Potra2n1c1366"
"OG0002118" "Potra2n3c7826"
"OG0002118" "Potra2n555s35943"
"OG0002119" "Potra2n13c26047"
"OG0002119" "Potra2n17c30647"
"OG0002119" "Potra2n4c9076"
"OG0002119" "Potra2n5c12494"
"OG0002224" "Potra2n17c31473"
"OG0002224" "Potra2n1c2742"
"OG0002244" "Potra2n14c27445"
"OG0002244" "Potra2n2c4386"
"OG0002245" "Potra2n2c6114"
"OG0002245" "Potra2n5c10821"
"OG0002245" "Potra2n5c10822"
"OG0002257" "Potra2n17c31240"
"OG0002257" "Potra2n17c31241"
"OG0002263" "Potra2n2c6281"
"OG0002263" "Potra2n5c10653"
"OG0002267" "Potra2n16c30228"
"OG0002267" "Potra2n6c14528"
"OG0002319" "Potra2n17c30933"
"OG0002319" "Potra2n17c31283"
"OG0002319" "Potra2n192s34830"
"OG0002319" "Potra2n220s34994"
"OG0002319" "Potra2n220s34996"
"OG0002319" "Potra2n327s35326"
"OG0002319" "Potra2n4c9360"
"OG0002319" "Potra2n675s36399"
"OG0002319" "Potra2n712s36562"
"OG0002319" "Potra2n729s36613"
"OG0002320" "Potra2n16c30181"
"OG0002320" "Potra2n17c30916"
"OG0002320" "Potra2n4c9339"
"OG0002320" "Potra2n6c14567"
"OG0002346" "Potra2n11c23023"
"OG0002346" "Potra2n1c3252"
"OG0002405" "Potra2n10c21110"
"OG0002405" "Potra2n11c23099"
"OG0002405" "Potra2n1c3105"
"OG0002405" "Potra2n8c17547"
"OG0002438" "Potra2n6c14289"
"OG0002490" "Potra2n5c11925"
"OG0002504" "Potra2n10c22340"
"OG0002504" "Potra2n1c1293"
"OG0002504" "Potra2n3c7765"
"OG0002507" "Potra2n10c21981"
"OG0002507" "Potra2n8c18312"
"OG0002519" "Potra2n13c24942"
"OG0002519" "Potra2n19c33271"
"OG0002523" "Potra2n12c24137"
"OG0002523" "Potra2n15c28832"
"OG0002567" "Potra2n11c22590"
"OG0002567" "Potra2n1c3858"
"OG0002568" "Potra2n5c11114"
"OG0002568" "Potra2n5c11114"
"OG0002568" "Potra2n5c11114"
"OG0002568" "Potra2n5c12061"
"OG0002568" "Potra2n5c12067"
"OG0002568" "Potra2n7c15963"
"OG0002577" "Potra2n11c22494"
"OG0002577" "Potra2n11c22494"
"OG0002577" "Potra2n1c3753"
"OG0002577" "Potra2n1c3753"
"OG0002577" "Potra2n1c3753"
"OG0002611" "Potra2n16c29341"
"OG0002611" "Potra2n19c34291"
"OG0002611" "Potra2n19c34293"
"OG0002611" "Potra2n6c15284"
"OG0002611" "Potra2n6c15284"
"OG0002645" "Potra2n10c21823"
"OG0002645" "Potra2n5c10814"
"OG0002645" "Potra2n8c18187"
"OG0002689" "Potra2n2c5796"
"OG0002689" "Potra2n5c11141"
"OG0002694" "Potra2n12c24669"
"OG0002694" "Potra2n14c27267"
"OG0002694" "Potra2n14c27268"
"OG0002694" "Potra2n15c28160"
"OG0002694" "Potra2n1c207"
"OG0002694" "Potra2n2c4687"
"OG0002711" "Potra2n11c22480"
"OG0002711" "Potra2n11c22480"
"OG0002711" "Potra2n11c23577"
"OG0002711" "Potra2n1c1312"
"OG0002711" "Potra2n1c3736"
"OG0002728" "Potra2n7c15935"
"OG0002764" "Potra2n4c10077"
"OG0002764" "Potra2n9c18839"
"OG0002790" "Potra2n17c31041"
"OG0002790" "Potra2n4c9478"
"OG0002803" "Potra2n278s35187"
"OG0002803" "Potra2n8c16795"
"OG0002803" "Potra2n9c19073"
"OG0002819" "Potra2n2c6112"
"OG0002819" "Potra2n5c10823"
"OG0002851" "Potra2n1c548"
"OG0002851" "Potra2n1c549"
"OG0002857" "Potra2n18c32805"
"OG0002857" "Potra2n1c1742"
"OG0002857" "Potra2n3c8098"
"OG0002857" "Potra2n6c13307"
"OG0002914" "Potra2n18c32787"
"OG0002914" "Potra2n6c13237"
"OG0002914" "Potra2n6c14644"
"OG0002916" "Potra2n13c25772"
"OG0002916" "Potra2n19c34099"
"OG0002964" "Potra2n1c2992"
"OG0002964" "Potra2n6c14188"
"OG0002966" "Potra2n14c26650"
"OG0002966" "Potra2n14c27175"
"OG0002966" "Potra2n15c28119"
"OG0002966" "Potra2n2c5190"
"OG0002967" "Potra2n10c21681"
"OG0002967" "Potra2n5c12423"
"OG0002967" "Potra2n8c18026"
"OG0002972" "Potra2n1c350"
"OG0002972" "Potra2n1c351"
"OG0002972" "Potra2n3c6817"
"OG0002985" "Potra2n14c26845"
"OG0002985" "Potra2n2c5092"
"OG0002992" "Potra2n1c377"
"OG0002992" "Potra2n2c5919"
"OG0002992" "Potra2n3c6850"
"OG0003018" "Potra2n1c1115"
"OG0003018" "Potra2n3c7576"
"OG0003021" "Potra2n17c31787"
"OG0003021" "Potra2n7c15501"
"OG0003047" "Potra2n11c22835"
"OG0003047" "Potra2n1c3472"
"OG0003067" "Potra2n18c32450"
"OG0003067" "Potra2n6c13838"
"OG0003082" "Potra2n13c25522"
"OG0003082" "Potra2n19c33879"
"OG0003092" "Potra2n1c2732"
"OG0003092" "Potra2n2c4219"
"OG0003144" "Potra2n4c9309"
"OG0003144" "Potra2n4c9309"
"OG0003152" "Potra2n1c1098"
"OG0003152" "Potra2n3c7559"
"OG0003166" "Potra2n2c5978"
"OG0003166" "Potra2n5c10958"
"OG0003166" "Potra2n5c11096"
"OG0003177" "Potra2n11c23043"
"OG0003177" "Potra2n11c23262"
"OG0003177" "Potra2n1c3290"
"OG0003177" "Potra2n4c8872"
"OG0003249" "Potra2n12c24505"
"OG0003249" "Potra2n15c28353"
"OG0003296" "Potra2n4c10133"
"OG0003296" "Potra2n739s36641"
"OG0003296" "Potra2n9c18746"
"OG0003329" "Potra2n10c20862"
"OG0003329" "Potra2n8c17332"
"OG0003343" "Potra2n18c32529"
"OG0003343" "Potra2n6c13890"
"OG0003413" "Potra2n14c26419"
"OG0003413" "Potra2n14c26419"
"OG0003413" "Potra2n2c5348"
"OG0003446" "Potra2n10c21922"
"OG0003446" "Potra2n8c18262"
"OG0003468" "Potra2n16c29781"
"OG0003468" "Potra2n16c29781"
"OG0003468" "Potra2n6c13636"
"OG0003468" "Potra2n6c13636"
"OG0003477" "Potra2n15c28716"
"OG0003477" "Potra2n17c31122"
"OG0003477" "Potra2n4c9517"
"OG0003491" "Potra2n10c21900"
"OG0003491" "Potra2n8c18237"
"OG0003494" "Potra2n4c10199"
"OG0003494" "Potra2n9c18679"
"OG0003525" "Potra2n5c11995"
"OG0003525" "Potra2n7c16017"
"OG0003579" "Potra2n14c26784"
"OG0003579" "Potra2n555s35934"
"OG0003584" "Potra2n12c24877"
"OG0003584" "Potra2n15c28005"
"OG0003584" "Potra2n3c7386"
"OG0003584" "Potra2n4c9191"
"OG0003587" "Potra2n6c12852"
"OG0003587" "Potra2n6c12852"
"OG0003613" "Potra2n14c27039"
"OG0003613" "Potra2n2c4934"
"OG0003668" "Potra2n2c5897"
"OG0003668" "Potra2n5c11034"
"OG0003703" "Potra2n7c15407"
"OG0003712" "Potra2n13c26012"
"OG0003712" "Potra2n5c12456"
"OG0003755" "Potra2n1c1215"
"OG0003755" "Potra2n3c7685"
"OG0003829" "Potra2n11c23201"
"OG0003829" "Potra2n11c23202"
"OG0003833" "Potra2n12c24791"
"OG0003833" "Potra2n15c28079"
"OG0003891" "Potra2n2c6365"
"OG0003891" "Potra2n5c10575"
"OG0003891" "Potra2n5c11923"
"OG0003891" "Potra2n9c18672"
"OG0003891" "Potra2n9c18672"
"OG0003909" "Potra2n1c567"
"OG0003959" "Potra2n17c31726"
"OG0003967" "Potra2n2c4240"
"OG0003986" "Potra2n1c404"
"OG0003986" "Potra2n3c6876"
"OG0003994" "Potra2n6c13411"
"OG0004079" "Potra2n14c27345"
"OG0004079" "Potra2n2c4612"
"OG0004216" "Potra2n6c14972"
"OG0004216" "Potra2n6c14972"
"OG0004216" "Potra2n6c14972"
"OG0004234" "Potra2n10c22133"
"OG0004234" "Potra2n8c18421"
"OG0004234" "Potra2n8c18422"
"OG0004302" "Potra2n6c13845"
"OG0004304" "Potra2n18c32291"
"OG0004304" "Potra2n6c13705"
"OG0004310" "Potra2n15c28656"
"OG0004326" "Potra2n17c31235"
"OG0004326" "Potra2n17c31235"
"OG0004339" "Potra2n13c26166"
"OG0004339" "Potra2n14c27405"
"OG0004339" "Potra2n2c4557"
"OG0004339" "Potra2n5c12622"
"OG0004358" "Potra2n10c21612"
"OG0004358" "Potra2n10c21613"
"OG0004358" "Potra2n8c17965"
"OG0004395" "Potra2n17c31821"
"OG0004395" "Potra2n17c31821"
"OG0004395" "Potra2n386s35502"
"OG0004395" "Potra2n7c15465"
"OG0004415" "Potra2n2c6209"
"OG0004415" "Potra2n5c10725"
"OG0004429" "Potra2n4c10485"
"OG0004463" "Potra2n17c31702"
"OG0004463" "Potra2n17c31702"
"OG0004463" "Potra2n17c31702"
"OG0004463" "Potra2n17c31702"
"OG0004475" "Potra2n2c5599"
"OG0004475" "Potra2n5c11326"
"OG0004512" "Potra2n17c31924"
"OG0004512" "Potra2n7c15396"
"OG0004517" "Potra2n1c2923"
"OG0004548" "Potra2n5c12117"
"OG0004548" "Potra2n673s36382"
"OG0004548" "Potra2n7c16150"
"OG0004581" "Potra2n4c9806"
"OG0004581" "Potra2n9c19104"
"OG0004590" "Potra2n10c20911"
"OG0004606" "Potra2n12c23912"
"OG0004606" "Potra2n15c29061"
"OG0004619" "Potra2n15c28997"
"OG0004619" "Potra2n3c7268"
"OG0004656" "Potra2n14c26569"
"OG0004667" "Potra2n14c27904"
"OG0004667" "Potra2n2c4064"
"OG0004670" "Potra2n18c32637"
"OG0004670" "Potra2n6c13935"
"OG0004730" "Potra2n15c28852"
"OG0004738" "Potra2n10c22099"
"OG0004738" "Potra2n8c18398"
"OG0004743" "Potra2n11c22874"
"OG0004743" "Potra2n1c3439"
"OG0004754" "Potra2n2c5646"
"OG0004754" "Potra2n5c11284"
"OG0004780" "Potra2n3c7881"
"OG0004791" "Potra2n14c27741"
"OG0004852" "Potra2n1c1546"
"OG0004852" "Potra2n3c7951"
"OG0004922" "Potra2n125s34625"
"OG0004922" "Potra2n5c12087"
"OG0004927" "Potra2n1c666"
"OG0004927" "Potra2n3c7153"
"OG0004927" "Potra2n3c7153"
"OG0004943" "Potra2n1c1398"
"OG0004943" "Potra2n3c7854"
"OG0004958" "Potra2n5c12157"
"OG0004958" "Potra2n7c15917"
"OG0004988" "Potra2n18c32522"
"OG0004988" "Potra2n6c13884"
"OG0005003" "Potra2n13c25543"
"OG0005003" "Potra2n19c33938"
"OG0005114" "Potra2n11c22648"
"OG0005114" "Potra2n1c3641"
"OG0005153" "Potra2n16c30364"
"OG0005177" "Potra2n1c1404"
"OG0005177" "Potra2n3c7862"
"OG0005177" "Potra2n3c7862"
"OG0005194" "Potra2n3c7132"
"OG0005202" "Potra2n12c24233"
"OG0005211" "Potra2n1c2019"
"OG0005211" "Potra2n9c19903"
"OG0005248" "Potra2n11c22735"
"OG0005248" "Potra2n1c3562"
"OG0005285" "Potra2n17c31443"
"OG0005285" "Potra2n17c31444"
"OG0005285" "Potra2n1c2772"
"OG0005285" "Potra2n1c2773"
"OG0005345" "Potra2n5c11676"
"OG0005345" "Potra2n7c16354"
"OG0005348" "Potra2n11c22470"
"OG0005348" "Potra2n1c3898"
"OG0005364" "Potra2n14c27516"
"OG0005372" "Potra2n11c23115"
"OG0005372" "Potra2n1c3121"
"OG0005373" "Potra2n18c32414"
"OG0005373" "Potra2n18c33137"
"OG0005373" "Potra2n266s35155"
"OG0005373" "Potra2n6c12931"
"OG0005433" "Potra2n16c30528"
"OG0005433" "Potra2n6c14352"
"OG0005440" "Potra2n18c32727"
"OG0005440" "Potra2n6c14079"
"OG0005440" "Potra2n6c14079"
"OG0005454" "Potra2n11c22993"
"OG0005454" "Potra2n1c3153"
"OG0005497" "Potra2n9c19051"
"OG0005503" "Potra2n5c12144"
"OG0005503" "Potra2n7c15927"
"OG0005567" "Potra2n5c11796"
"OG0005567" "Potra2n5c11797"
"OG0005567" "Potra2n5c11798"
"OG0005567" "Potra2n7c16134"
"OG0005574" "Potra2n6c14909"
"OG0005706" "Potra2n13c25600"
"OG0005706" "Potra2n13c25600"
"OG0005712" "Potra2n10c20491"
"OG0005712" "Potra2n10c20491"
"OG0005712" "Potra2n8c17020"
"OG0005712" "Potra2n8c17020"
"OG0005734" "Potra2n2c6039"
"OG0005734" "Potra2n5c10900"
"OG0005866" "Potra2n1c923"
"OG0005866" "Potra2n3c7393"
"OG0005891" "Potra2n1c2203"
"OG0005891" "Potra2n9c19708"
"OG0005896" "Potra2n5c11924"
"OG0005908" "Potra2n18c32968"
"OG0005908" "Potra2n6c13115"
"OG0005953" "Potra2n12c24218"
"OG0005980" "Potra2n4c9586"
"OG0006028" "Potra2n6c13333"
"OG0006034" "Potra2n13c25748"
"OG0006034" "Potra2n13c25748"
"OG0006370" "Potra2n14c27402"
"OG0006370" "Potra2n2c4558"
"OG0006389" "Potra2n1c248"
"OG0006428" "Potra2n2c4777"
"OG0006429" "Potra2n14c27244"
"OG0006429" "Potra2n2c4714"
"OG0006429" "Potra2n2c4715"
"OG0006490" "Potra2n1c40"
"OG0006490" "Potra2n3c6495"
"OG0006507" "Potra2n3c7578"
"OG0006513" "Potra2n14c26740"
"OG0006513" "Potra2n3c7753"
"OG0006518" "Potra2n12c24504"
"OG0006518" "Potra2n15c28354"
"OG0006522" "Potra2n3c7534"
"OG0006522" "Potra2n3c7534"
"OG0006539" "Potra2n7c16251"
"OG0006628" "Potra2n14c27342"
"OG0006785" "Potra2n1c2905"
"OG0006785" "Potra2n1c2905"
"OG0006818" "Potra2n17c31825"
"OG0006818" "Potra2n7c15460"
"OG0006881" "Potra2n6c14252"
"OG0006892" "Potra2n16c29859"
"OG0006892" "Potra2n6c13565"
"OG0006912" "Potra2n16c29600"
"OG0006912" "Potra2n6c15028"
"OG0006924" "Potra2n4c8562"
"OG0006931" "Potra2n18c32638"
"OG0006933" "Potra2n10c21831"
"OG0006933" "Potra2n8c18190"
"OG0006948" "Potra2n12c24513"
"OG0006948" "Potra2n15c28345"
"OG0007111" "Potra2n10c20470"
"OG0007111" "Potra2n8c16998"
"OG0007138" "Potra2n12c24143"
"OG0007138" "Potra2n14c26949"
"OG0007138" "Potra2n2c6440"
"OG0007145" "Potra2n17c31100"
"OG0007175" "Potra2n14c26958"
"OG0007184" "Potra2n14c27531"
"OG0007184" "Potra2n14c27531"
"OG0007186" "Potra2n12c24194"
"OG0007186" "Potra2n15c28723"
"OG0007409" "Potra2n18c32639"
"OG0007436" "Potra2n14c27056"
"OG0007436" "Potra2n14c27057"
"OG0007436" "Potra2n2c4917"
"OG0007447" "Potra2n13c26093"
"OG0007447" "Potra2n5c12547"
"OG0007467" "Potra2n475s35762"
"OG0007467" "Potra2n8c18600"
"OG0007517" "Potra2n10c21833"
"OG0007517" "Potra2n8c18192"
"OG0007619" "Potra2n15c28991"
"OG0007632" "Potra2n5c12264"
"OG0007632" "Potra2n7c15808"
"OG0007655" "Potra2n14c26827"
"OG0007655" "Potra2n2c5107"
"OG0007734" "Potra2n125s34618"
"OG0007734" "Potra2n5c12083"
"OG0007761" "Potra2n7c16571"
"OG0007781" "Potra2n10c21071"
"OG0007781" "Potra2n8c17521"
"OG0008002" "Potra2n14c27708"
"OG0008002" "Potra2n2c4496"
"OG0008015" "Potra2n18c32511"
"OG0008015" "Potra2n6c13879"
"OG0008034" "Potra2n11c22439"
"OG0008034" "Potra2n1c3926"
"OG0008071" "Potra2n13c26024"
"OG0008071" "Potra2n5c12468"
"OG0008228" "Potra2n3c8330"
"OG0008228" "Potra2n9c19843"
"OG0008346" "Potra2n1c2564"
"OG0008346" "Potra2n9c19335"
"OG0008371" "Potra2n14c26403"
"OG0008371" "Potra2n2c5363"
"OG0008412" "Potra2n9c19456"
"OG0008660" "Potra2n2c4037"
"OG0008661" "Potra2n2c6354"
"OG0008661" "Potra2n5c10590"
"OG0008753" "Potra2n14c27322"
"OG0008788" "Potra2n10c21952"
"OG0008788" "Potra2n8c18287"
"OG0009007" "Potra2n1c2841"
"OG0009044" "Potra2n19c33701"
"OG0009044" "Potra2n19c33702"
"OG0009110" "Potra2n1c1867"
"OG0009110" "Potra2n9c19971"
"OG0009136" "Potra2n19c33911"
"OG0009138" "Potra2n5c11174"
"OG0009149" "Potra2n4c10145"
"OG0009553" "Potra2n1c2900"
"OG0009839" "Potra2n14c27931"
"OG0009840" "Potra2n18c32242"
"OG0009840" "Potra2n6c13672"
"OG0010254" "Potra2n6c13999"
"OG0010485" "Potra2n1c1265"
"OG0011136" "Potra2n11c22815"
"OG0011625" "Potra2n9c19024"
