"OrthoGroup" "Asp"
"OG0000013" "Potra2n16c29420"
"OG0000013" "Potra2n16c29421"
"OG0000013" "Potra2n16c29423"
"OG0000013" "Potra2n16c30392"
"OG0000013" "Potra2n17c31512"
"OG0000013" "Potra2n17c31514"
"OG0000013" "Potra2n17c31515"
"OG0000013" "Potra2n17c31516"
"OG0000013" "Potra2n17c31517"
"OG0000013" "Potra2n17c31518"
"OG0000013" "Potra2n1c2713"
"OG0000013" "Potra2n1c2714"
"OG0000013" "Potra2n1c2716"
"OG0000013" "Potra2n1c2719"
"OG0000013" "Potra2n2c5519"
"OG0000013" "Potra2n2c5520"
"OG0000013" "Potra2n5c12202"
"OG0000013" "Potra2n5c12203"
"OG0000013" "Potra2n6c15183"
"OG0000013" "Potra2n6c15190"
"OG0000013" "Potra2n6c15191"
"OG0000013" "Potra2n6c15193"
"OG0000013" "Potra2n6c15195"
"OG0000013" "Potra2n6c15197"
"OG0000013" "Potra2n713s36567"
"OG0000013" "Potra2n751s36688"
"OG0000013" "Potra2n751s36689"
"OG0000013" "Potra2n751s36690"
"OG0000013" "Potra2n780s36754"
"OG0000013" "Potra2n780s36756"
"OG0000013" "Potra2n780s36756"
"OG0000013" "Potra2n780s36757"
"OG0000013" "Potra2n7c15521"
"OG0000013" "Potra2n7c15869"
"OG0000014" "Potra2n10c20848"
"OG0000014" "Potra2n10c21021"
"OG0000014" "Potra2n11c22693"
"OG0000014" "Potra2n127s34666"
"OG0000014" "Potra2n12c24135"
"OG0000014" "Potra2n15c28836"
"OG0000014" "Potra2n1c1959"
"OG0000014" "Potra2n1c1960"
"OG0000014" "Potra2n1c1961"
"OG0000014" "Potra2n1c3526"
"OG0000014" "Potra2n1c3605"
"OG0000014" "Potra2n3c6587"
"OG0000014" "Potra2n3c6588"
"OG0000014" "Potra2n4c8755"
"OG0000014" "Potra2n641s36252"
"OG0000014" "Potra2n8c17468"
"OG0000015" "Potra2n10c21488"
"OG0000015" "Potra2n124s34588"
"OG0000015" "Potra2n12c23853"
"OG0000015" "Potra2n12c24752"
"OG0000015" "Potra2n12c24753"
"OG0000015" "Potra2n14c26830"
"OG0000015" "Potra2n15c28128"
"OG0000015" "Potra2n15c28129"
"OG0000015" "Potra2n15c28131"
"OG0000015" "Potra2n15c29099"
"OG0000015" "Potra2n15c29099"
"OG0000015" "Potra2n1c1098"
"OG0000015" "Potra2n2c5102"
"OG0000015" "Potra2n2c5103"
"OG0000015" "Potra2n3c7886"
"OG0000015" "Potra2n6c14121"
"OG0000015" "Potra2n6c14123"
"OG0000015" "Potra2n6c14126"
"OG0000016" "Potra2n11c23213"
"OG0000016" "Potra2n11c23214"
"OG0000016" "Potra2n13c24978"
"OG0000016" "Potra2n13c24983"
"OG0000016" "Potra2n14c27171"
"OG0000016" "Potra2n16c30476"
"OG0000016" "Potra2n16c30480"
"OG0000016" "Potra2n18c32204"
"OG0000016" "Potra2n18c32300"
"OG0000016" "Potra2n18c33091"
"OG0000016" "Potra2n19c33304"
"OG0000016" "Potra2n19c33308"
"OG0000016" "Potra2n19c33963"
"OG0000016" "Potra2n1c1954"
"OG0000016" "Potra2n2c4792"
"OG0000016" "Potra2n4c8940"
"OG0000016" "Potra2n6c12973"
"OG0000016" "Potra2n6c13716"
"OG0000016" "Potra2n6c14829"
"OG0000016" "Potra2n9c19949"
"OG0000017" "Potra2n11c23327"
"OG0000018" "Potra2n12c24469"
"OG0000018" "Potra2n1c206"
"OG0000018" "Potra2n1c970"
"OG0000018" "Potra2n2c5059"
"OG0000018" "Potra2n2c5060"
"OG0000018" "Potra2n2c5061"
"OG0000018" "Potra2n3c7435"
"OG0000018" "Potra2n5c12572"
"OG0000018" "Potra2n5c12572"
"OG0000018" "Potra2n5c12575"
"OG0000018" "Potra2n7c15645"
"OG0000025" "Potra2n10c20288"
"OG0000025" "Potra2n10c20289"
"OG0000025" "Potra2n10c21995"
"OG0000025" "Potra2n125s34627"
"OG0000025" "Potra2n12c24520"
"OG0000025" "Potra2n13c25624"
"OG0000025" "Potra2n14c27001"
"OG0000025" "Potra2n15c28085"
"OG0000025" "Potra2n16c29490"
"OG0000025" "Potra2n16c29491"
"OG0000025" "Potra2n1c2171"
"OG0000025" "Potra2n1c2172"
"OG0000025" "Potra2n1c2413"
"OG0000025" "Potra2n1c2413"
"OG0000025" "Potra2n1c2888"
"OG0000025" "Potra2n1c2889"
"OG0000025" "Potra2n2c6064"
"OG0000025" "Potra2n2c6069"
"OG0000025" "Potra2n3c7333"
"OG0000025" "Potra2n4c10074"
"OG0000025" "Potra2n5c10874"
"OG0000025" "Potra2n5c12001"
"OG0000025" "Potra2n5c12002"
"OG0000025" "Potra2n5c12294"
"OG0000025" "Potra2n6c15123"
"OG0000025" "Potra2n7c16011"
"OG0000025" "Potra2n7c16012"
"OG0000025" "Potra2n8c18326"
"OG0000025" "Potra2n9c18847"
"OG0000025" "Potra2n9c19750"
"OG0000025" "Potra2n9c19751"
"OG0000026" "Potra2n10c21061"
"OG0000026" "Potra2n10c21062"
"OG0000026" "Potra2n10c21063"
"OG0000026" "Potra2n15c29170"
"OG0000026" "Potra2n18c32645"
"OG0000026" "Potra2n1c1547"
"OG0000026" "Potra2n1c2184"
"OG0000026" "Potra2n1c394"
"OG0000026" "Potra2n1c395"
"OG0000026" "Potra2n1c395"
"OG0000026" "Potra2n288s35207"
"OG0000026" "Potra2n3c6824"
"OG0000026" "Potra2n3c7961"
"OG0000026" "Potra2n3c8030"
"OG0000026" "Potra2n474s35758"
"OG0000026" "Potra2n6c13117"
"OG0000026" "Potra2n6c14309"
"OG0000026" "Potra2n9c18833"
"OG0000028" "Potra2n10c20680"
"OG0000028" "Potra2n12c24796"
"OG0000028" "Potra2n14c26458"
"OG0000028" "Potra2n14c26459"
"OG0000028" "Potra2n14c26900"
"OG0000028" "Potra2n15c28077"
"OG0000028" "Potra2n197s34876"
"OG0000028" "Potra2n1c1437"
"OG0000028" "Potra2n1c1473"
"OG0000028" "Potra2n2c5316"
"OG0000028" "Potra2n3c7418"
"OG0000028" "Potra2n3c7896"
"OG0000028" "Potra2n4c9975"
"OG0000028" "Potra2n5c11529"
"OG0000028" "Potra2n6c14066"
"OG0000028" "Potra2n9c18951"
"OG0000029" "Potra2n10c21306"
"OG0000029" "Potra2n14c26566"
"OG0000029" "Potra2n14c26568"
"OG0000029" "Potra2n15c29074"
"OG0000029" "Potra2n17c30751"
"OG0000029" "Potra2n4c9359"
"OG0000029" "Potra2n4c9711"
"OG0000029" "Potra2n4c9713"
"OG0000029" "Potra2n4c9714"
"OG0000029" "Potra2n4c9716"
"OG0000029" "Potra2n4c9718"
"OG0000029" "Potra2n4c9719"
"OG0000029" "Potra2n663s36328"
"OG0000029" "Potra2n8c17715"
"OG0000029" "Potra2n9c19201"
"OG0000029" "Potra2n9c19202"
"OG0000029" "Potra2n9c19203"
"OG0000029" "Potra2n9c19204"
"OG0000029" "Potra2n9c19206"
"OG0000029" "Potra2n9c19207"
"OG0000029" "Potra2n9c19208"
"OG0000029" "Potra2n9c19209"
"OG0000030" "Potra2n10c20365"
"OG0000030" "Potra2n10c21980"
"OG0000030" "Potra2n11c23012"
"OG0000030" "Potra2n11c23013"
"OG0000030" "Potra2n11c23611"
"OG0000030" "Potra2n11c23612"
"OG0000030" "Potra2n12c24490"
"OG0000030" "Potra2n14c27856"
"OG0000030" "Potra2n15c28407"
"OG0000030" "Potra2n17c31243"
"OG0000030" "Potra2n1c2980"
"OG0000030" "Potra2n1c3213"
"OG0000030" "Potra2n1c425"
"OG0000030" "Potra2n2c4261"
"OG0000030" "Potra2n3c6899"
"OG0000030" "Potra2n4c8467"
"OG0000030" "Potra2n4c9560"
"OG0000030" "Potra2n6c14244"
"OG0000030" "Potra2n8c16903"
"OG0000030" "Potra2n8c17988"
"OG0000030" "Potra2n8c18311"
"OG0000031" "Potra2n10c20585"
"OG0000031" "Potra2n10c20592"
"OG0000031" "Potra2n1c348"
"OG0000031" "Potra2n1c349"
"OG0000031" "Potra2n3c6816"
"OG0000031" "Potra2n8c17096"
"OG0000031" "Potra2n8c17096"
"OG0000031" "Potra2n8c17104"
"OG0000031" "Potra2n8c17105"
"OG0000032" "Potra2n10c20606"
"OG0000032" "Potra2n11c22543"
"OG0000032" "Potra2n16c29640"
"OG0000032" "Potra2n19c34336"
"OG0000032" "Potra2n1c2687"
"OG0000032" "Potra2n1c3821"
"OG0000032" "Potra2n6c13654"
"OG0000032" "Potra2n6c14077"
"OG0000032" "Potra2n8c17110"
"OG0000034" "Potra2n10c21212"
"OG0000034" "Potra2n10c21213"
"OG0000034" "Potra2n12c24254"
"OG0000034" "Potra2n16c30155"
"OG0000034" "Potra2n18c33174"
"OG0000034" "Potra2n18c33175"
"OG0000034" "Potra2n1c2644"
"OG0000034" "Potra2n245s35105"
"OG0000034" "Potra2n6c12915"
"OG0000034" "Potra2n6c12916"
"OG0000034" "Potra2n6c12917"
"OG0000035" "Potra2n14c27099"
"OG0000035" "Potra2n14c27100"
"OG0000035" "Potra2n19c34415"
"OG0000035" "Potra2n2c4883"
"OG0000035" "Potra2n3c7248"
"OG0000035" "Potra2n4c9050"
"OG0000035" "Potra2n4c9051"
"OG0000035" "Potra2n4c9052"
"OG0000035" "Potra2n4c9054"
"OG0000035" "Potra2n4c9058"
"OG0000035" "Potra2n584s36055"
"OG0000035" "Potra2n7c16360"
"OG0000036" "Potra2n13c24972"
"OG0000036" "Potra2n16c30467"
"OG0000036" "Potra2n16c30469"
"OG0000036" "Potra2n16c30470"
"OG0000036" "Potra2n16c30471"
"OG0000036" "Potra2n1c112"
"OG0000036" "Potra2n1c113"
"OG0000036" "Potra2n3c6549"
"OG0000036" "Potra2n4c9733"
"OG0000036" "Potra2n5c11623"
"OG0000036" "Potra2n9c19183"
"OG0000039" "Potra2n13c25400"
"OG0000039" "Potra2n17c31454"
"OG0000039" "Potra2n18c32726"
"OG0000039" "Potra2n1c1737"
"OG0000039" "Potra2n1c210"
"OG0000039" "Potra2n1c211"
"OG0000039" "Potra2n2c5687"
"OG0000039" "Potra2n3c8109"
"OG0000039" "Potra2n4c9857"
"OG0000039" "Potra2n4c9984"
"OG0000039" "Potra2n5c10763"
"OG0000039" "Potra2n5c11247"
"OG0000039" "Potra2n5c12249"
"OG0000039" "Potra2n5c12249"
"OG0000039" "Potra2n6c14038"
"OG0000039" "Potra2n6c14083"
"OG0000039" "Potra2n7c15821"
"OG0000039" "Potra2n7c16478"
"OG0000039" "Potra2n9c18942"
"OG0000039" "Potra2n9c20004"
"OG0000039" "Potra2n9c20004"
"OG0000040" "Potra2n10c21925"
"OG0000040" "Potra2n12c24328"
"OG0000040" "Potra2n12c24329"
"OG0000040" "Potra2n13c25863"
"OG0000040" "Potra2n13c25864"
"OG0000040" "Potra2n15c28625"
"OG0000040" "Potra2n15c28626"
"OG0000040" "Potra2n17c30846"
"OG0000040" "Potra2n18c32452"
"OG0000040" "Potra2n19c34199"
"OG0000040" "Potra2n1c1898"
"OG0000040" "Potra2n278s35184"
"OG0000040" "Potra2n278s35185"
"OG0000040" "Potra2n2c6148"
"OG0000040" "Potra2n2c6149"
"OG0000040" "Potra2n4c8521"
"OG0000040" "Potra2n4c8523"
"OG0000040" "Potra2n4c9259"
"OG0000040" "Potra2n5c11737"
"OG0000040" "Potra2n6c13840"
"OG0000040" "Potra2n7c16454"
"OG0000040" "Potra2n7c16455"
"OG0000040" "Potra2n7c16458"
"OG0000040" "Potra2n7c16459"
"OG0000040" "Potra2n8c18266"
"OG0000042" "Potra2n11c22662"
"OG0000042" "Potra2n11c22663"
"OG0000042" "Potra2n124s34598"
"OG0000042" "Potra2n16c30068"
"OG0000042" "Potra2n17c30764"
"OG0000042" "Potra2n17c31717"
"OG0000042" "Potra2n1c3634"
"OG0000042" "Potra2n4c8598"
"OG0000042" "Potra2n4c8599"
"OG0000042" "Potra2n4c9287"
"OG0000042" "Potra2n6c14173"
"OG0000042" "Potra2n7c15593"
"OG0000043" "Potra2n10c21559"
"OG0000043" "Potra2n10c21580"
"OG0000043" "Potra2n10c21581"
"OG0000043" "Potra2n12c24052"
"OG0000043" "Potra2n13c26137"
"OG0000043" "Potra2n14c27438"
"OG0000043" "Potra2n14c27883"
"OG0000043" "Potra2n15c28920"
"OG0000043" "Potra2n16c30071"
"OG0000043" "Potra2n17c31793"
"OG0000043" "Potra2n18c32807"
"OG0000043" "Potra2n18c32807"
"OG0000043" "Potra2n1c562"
"OG0000043" "Potra2n2c4030"
"OG0000043" "Potra2n2c4388"
"OG0000043" "Potra2n2c6010"
"OG0000043" "Potra2n3c8071"
"OG0000043" "Potra2n5c10926"
"OG0000043" "Potra2n5c11684"
"OG0000043" "Potra2n5c12595"
"OG0000043" "Potra2n6c13318"
"OG0000043" "Potra2n6c14179"
"OG0000043" "Potra2n7c15492"
"OG0000043" "Potra2n7c16372"
"OG0000043" "Potra2n8c17916"
"OG0000043" "Potra2n8c17938"
"OG0000043" "Potra2n8c17939"
"OG0000044" "Potra2n10c20449"
"OG0000044" "Potra2n10c20450"
"OG0000044" "Potra2n11c22785"
"OG0000044" "Potra2n11c23282"
"OG0000044" "Potra2n13c25666"
"OG0000044" "Potra2n16c30067"
"OG0000044" "Potra2n17c31917"
"OG0000044" "Potra2n17c31917"
"OG0000044" "Potra2n17c31919"
"OG0000044" "Potra2n1c3509"
"OG0000044" "Potra2n1c635"
"OG0000044" "Potra2n2c6396"
"OG0000044" "Potra2n2c6400"
"OG0000044" "Potra2n3c8397"
"OG0000044" "Potra2n4c10336"
"OG0000044" "Potra2n4c8842"
"OG0000044" "Potra2n5c11823"
"OG0000044" "Potra2n5c11930"
"OG0000044" "Potra2n6c14172"
"OG0000044" "Potra2n7c15400"
"OG0000044" "Potra2n7c16084"
"OG0000044" "Potra2n9c20011"
"OG0000045" "Potra2n10c21818"
"OG0000045" "Potra2n13c25872"
"OG0000045" "Potra2n18c32546"
"OG0000045" "Potra2n18c32700"
"OG0000045" "Potra2n18c32885"
"OG0000045" "Potra2n1c1716"
"OG0000045" "Potra2n2c6119"
"OG0000045" "Potra2n3c8092"
"OG0000045" "Potra2n5c10817"
"OG0000045" "Potra2n6c13193"
"OG0000045" "Potra2n6c14009"
"OG0000045" "Potra2n8c18183"
"OG0000047" "Potra2n10c20806"
"OG0000047" "Potra2n11c23187"
"OG0000047" "Potra2n13c25011"
"OG0000047" "Potra2n13c25012"
"OG0000047" "Potra2n16c30239"
"OG0000047" "Potra2n16c30241"
"OG0000047" "Potra2n19c33334"
"OG0000047" "Potra2n1c1775"
"OG0000047" "Potra2n5c11061"
"OG0000047" "Potra2n5c11063"
"OG0000047" "Potra2n6c14515"
"OG0000047" "Potra2n8c17280"
"OG0000048" "Potra2n11c23338"
"OG0000048" "Potra2n13c25382"
"OG0000048" "Potra2n13c25383"
"OG0000048" "Potra2n13c25699"
"OG0000048" "Potra2n13c25703"
"OG0000048" "Potra2n13c25803"
"OG0000048" "Potra2n14c26970"
"OG0000048" "Potra2n16c29679"
"OG0000048" "Potra2n16c29682"
"OG0000048" "Potra2n16c30293"
"OG0000048" "Potra2n19c33661"
"OG0000048" "Potra2n1c126"
"OG0000048" "Potra2n1c2370"
"OG0000048" "Potra2n2c4112"
"OG0000048" "Potra2n2c4113"
"OG0000048" "Potra2n2c4985"
"OG0000048" "Potra2n3c7361"
"OG0000048" "Potra2n4c8774"
"OG0000048" "Potra2n6c14473"
"OG0000048" "Potra2n6c14874"
"OG0000048" "Potra2n6c14876"
"OG0000048" "Potra2n9c19489"
"OG0000049" "Potra2n11c23120"
"OG0000049" "Potra2n11c23121"
"OG0000049" "Potra2n13c26255"
"OG0000049" "Potra2n14c27572"
"OG0000049" "Potra2n18c32438"
"OG0000049" "Potra2n18c32440"
"OG0000049" "Potra2n18c32441"
"OG0000049" "Potra2n2c4292"
"OG0000049" "Potra2n2c5875"
"OG0000049" "Potra2n2c5876"
"OG0000049" "Potra2n568s35990"
"OG0000049" "Potra2n5c11056"
"OG0000049" "Potra2n6c13832"
"OG0000049" "Potra2n6c13833"
"OG0000049" "Potra2n6c13909"
"OG0000049" "Potra2n6c14734"
"OG0000049" "Potra2n7c16574"
"OG0000050" "Potra2n13c26116"
"OG0000050" "Potra2n14c27106"
"OG0000050" "Potra2n1c139"
"OG0000050" "Potra2n1c139"
"OG0000050" "Potra2n2c5505"
"OG0000050" "Potra2n2c6202"
"OG0000050" "Potra2n3c6603"
"OG0000050" "Potra2n3c6604"
"OG0000050" "Potra2n5c10732"
"OG0000050" "Potra2n5c10750"
"OG0000050" "Potra2n5c12218"
"OG0000050" "Potra2n7c15856"
"OG0000050" "Potra2n7c16512"
"OG0000051" "Potra2n14c27270"
"OG0000051" "Potra2n14c27467"
"OG0000051" "Potra2n14c27468"
"OG0000051" "Potra2n14c27570"
"OG0000051" "Potra2n16c29920"
"OG0000051" "Potra2n16c29923"
"OG0000051" "Potra2n16c30433"
"OG0000051" "Potra2n19c33322"
"OG0000051" "Potra2n1c200"
"OG0000051" "Potra2n2c4287"
"OG0000051" "Potra2n4c10164"
"OG0000051" "Potra2n4c10165"
"OG0000051" "Potra2n4c10166"
"OG0000051" "Potra2n5c11876"
"OG0000051" "Potra2n6c13508"
"OG0000051" "Potra2n6c13509"
"OG0000051" "Potra2n6c13510"
"OG0000051" "Potra2n6c13512"
"OG0000051" "Potra2n6c13513"
"OG0000051" "Potra2n6c13514"
"OG0000051" "Potra2n6c13515"
"OG0000051" "Potra2n6c14401"
"OG0000052" "Potra2n11c23205"
"OG0000052" "Potra2n14c26905"
"OG0000052" "Potra2n14c27273"
"OG0000052" "Potra2n2c4683"
"OG0000052" "Potra2n2c5022"
"OG0000052" "Potra2n3c8376"
"OG0000052" "Potra2n4c10391"
"OG0000052" "Potra2n4c8946"
"OG0000052" "Potra2n5c12781"
"OG0000055" "Potra2n11c22435"
"OG0000055" "Potra2n15c28860"
"OG0000055" "Potra2n16c29505"
"OG0000055" "Potra2n1c2142"
"OG0000055" "Potra2n1c2382"
"OG0000055" "Potra2n1c2383"
"OG0000055" "Potra2n1c3931"
"OG0000055" "Potra2n1c880"
"OG0000055" "Potra2n1c892"
"OG0000055" "Potra2n2c6244"
"OG0000055" "Potra2n3c7365"
"OG0000055" "Potra2n5c10688"
"OG0000055" "Potra2n6c14505"
"OG0000055" "Potra2n6c15107"
"OG0000055" "Potra2n9c19504"
"OG0000055" "Potra2n9c19505"
"OG0000056" "Potra2n13c25346"
"OG0000056" "Potra2n13c25347"
"OG0000056" "Potra2n13c25628"
"OG0000056" "Potra2n13c25630"
"OG0000056" "Potra2n13c25632"
"OG0000056" "Potra2n19c33990"
"OG0000056" "Potra2n19c33999"
"OG0000056" "Potra2n19c34352"
"OG0000056" "Potra2n19c34352"
"OG0000056" "Potra2n1c1101"
"OG0000056" "Potra2n1c1815"
"OG0000056" "Potra2n1c3787"
"OG0000056" "Potra2n1c3789"
"OG0000056" "Potra2n1c3790"
"OG0000056" "Potra2n1c3791"
"OG0000056" "Potra2n1c3792"
"OG0000056" "Potra2n1c3794"
"OG0000056" "Potra2n1c3802"
"OG0000056" "Potra2n348s35372"
"OG0000056" "Potra2n3c8269"
"OG0000056" "Potra2n495s35813"
"OG0000056" "Potra2n554s35928"
"OG0000056" "Potra2n554s35929"
"OG0000056" "Potra2n554s35930"
"OG0000056" "Potra2n554s35930"
"OG0000057" "Potra2n13c25577"
"OG0000057" "Potra2n13c26192"
"OG0000057" "Potra2n18c32155"
"OG0000057" "Potra2n18c33055"
"OG0000057" "Potra2n5c12649"
"OG0000057" "Potra2n6c14782"
"OG0000058" "Potra2n11c22382"
"OG0000058" "Potra2n1c1149"
"OG0000058" "Potra2n1c1150"
"OG0000058" "Potra2n2c6133"
"OG0000058" "Potra2n3c7618"
"OG0000058" "Potra2n5c10798"
"OG0000058" "Potra2n7c16310"
"OG0000058" "Potra2n9c19080"
"OG0000058" "Potra2n9c19084"
"OG0000059" "Potra2n10c20714"
"OG0000059" "Potra2n11c22797"
"OG0000059" "Potra2n16c30273"
"OG0000059" "Potra2n16c30274"
"OG0000059" "Potra2n1c2159"
"OG0000059" "Potra2n1c2996"
"OG0000059" "Potra2n1c3502"
"OG0000059" "Potra2n1c447"
"OG0000059" "Potra2n317s35299"
"OG0000059" "Potra2n4c9830"
"OG0000059" "Potra2n6c14486"
"OG0000059" "Potra2n6c14571"
"OG0000059" "Potra2n6c14577"
"OG0000059" "Potra2n7c16431"
"OG0000059" "Potra2n8c17197"
"OG0000059" "Potra2n9c18755"
"OG0000059" "Potra2n9c19221"
"OG0000059" "Potra2n9c19763"
"OG0000060" "Potra2n2c5081"
"OG0000060" "Potra2n2c5082"
"OG0000060" "Potra2n2c5083"
"OG0000060" "Potra2n2c5086"
"OG0000060" "Potra2n2c6141"
"OG0000060" "Potra2n2c6141"
"OG0000060" "Potra2n4c8663"
"OG0000060" "Potra2n5c10791"
"OG0000060" "Potra2n6c14576"
"OG0000063" "Potra2n10c20495"
"OG0000063" "Potra2n10c22217"
"OG0000063" "Potra2n11c22629"
"OG0000063" "Potra2n17c31247"
"OG0000063" "Potra2n17c31348"
"OG0000063" "Potra2n18c32093"
"OG0000063" "Potra2n19c33955"
"OG0000063" "Potra2n19c34471"
"OG0000063" "Potra2n1c2023"
"OG0000063" "Potra2n1c3665"
"OG0000063" "Potra2n2c4232"
"OG0000063" "Potra2n3c6987"
"OG0000063" "Potra2n4c8577"
"OG0000063" "Potra2n6c14138"
"OG0000063" "Potra2n6c14652"
"OG0000063" "Potra2n8c18530"
"OG0000064" "Potra2n10c21368"
"OG0000064" "Potra2n10c21369"
"OG0000064" "Potra2n10c22119"
